Bedrooms,Location,Price,Furnishing,Bathrooms,Tenant Preferred,Availability,Area (sqft),Area Type,Floor Number,Total Floors,Facing,Page Number
3.0,"Kokapet, Outer Ring Road",72000,Semi-Furnished,3.0,,Const. Age New Construction,1361.0,carpet-area,31.0,34.0,East,37
3.0,Janachaitanya Colony,72000,Semi-Furnished,3.0,Bachelors,Immediately,1400.0,carpet-area,2.0,4.0,North,37
4.0,"Kokapet, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1702.0,carpet-area,19.0,34.0,West,37
1.0,Kondapur,72000,Furnished,1.0,Bachelors,Immediately,580.0,carpet-area,3.0,5.0,East,37
1.0,Kondapur,72000,Furnished,1.0,Bachelors,Immediately,550.0,carpet-area,4.0,5.0,North,37
1.0,Kondapur,72000,Furnished,1.0,Bachelors,Immediately,580.0,carpet-area,5.0,5.0,North,37
1.0,Shaikpet,72000,Unfurnished,1.0,Family,Immediately,,carpet-area,1.0,3.0,East,37
2.0,Upperpally,72000,Semi-Furnished,2.0,Family,Immediately,1000.0,super-area,4.0,5.0,,37
3.0,Bandlaguda Jagir,72000,Furnished,3.0,Bachelors,Immediately,2450.0,carpet-area,14.0,23.0,East,37
3.0,Manikonda Jagir,72000,Semi-Furnished,3.0,Bachelors,Immediately,1995.0,super-area,8.0,20.0,East,38
3.0,Shaikpet,72000,Semi-Furnished,3.0,Bachelors,Immediately,2300.0,carpet-area,14.0,20.0,West,38
4.0,"Financial District, Nanakram Guda",72000,Furnished,4.0,Bachelors/Family,Immediately,2200.0,carpet-area,,11.0,,38
1.0,Kondapur,72000,Furnished,1.0,Bachelors/Family,Immediately,600.0,carpet-area,2.0,5.0,West,38
1.0,Hyderabad,72000,Semi-Furnished,1.0,Bachelors/Family,Immediately,800.0,super-area,2.0,3.0,North,38
3.0,Puppalguda,72000,Semi-Furnished,3.0,Bachelors/Family,From Apr '26,1228.0,carpet-area,4.0,33.0,,38
1.0,Kondapur,72000,Semi-Furnished,1.0,Bachelors,From Apr '26,800.0,carpet-area,3.0,5.0,East,38
2.0,Vivekananda Nagar Kukatpally,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1000.0,super-area,1.0,3.0,,38
2.0,Kompally,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1050.0,super-area,1.0,6.0,,38
3.0,Alwal,72000,Furnished,2.0,Bachelors/Family,Immediately,1256.0,super-area,1.0,5.0,,38
1.0,Hyderabad,72000,Semi-Furnished,4.0,Bachelors/Family,Immediately,550.0,super-area,4.0,4.0,,38
3.0,Nanakaramguda,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1935.0,super-area,6.0,12.0,West,38
2.0,Izzathnagar,72000,Semi-Furnished,1.0,Bachelors/Family,Immediately,1300.0,carpet-area,2.0,3.0,,38
2.0,Rajendranagar Mandal,72000,Semi-Furnished,2.0,Bachelors,From Jul '26,980.0,super-area,3.0,9.0,,38
2.0,Bandari Layout,72000,Unfurnished,2.0,Bachelors,Immediately,1100.0,carpet-area,0.0,4.0,North,38
1.0,"Alkapur Township, Manikonda, Outer Ring Road",72000,Semi-Furnished,1.0,Bachelors/Family,Immediately,600.0,super-area,2.0,6.0,,38
3.0,Kondapur,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1500.0,super-area,1.0,4.0,,38
2.0,P and T Colony Dilsukhnagar,72000,Unfurnished,2.0,Bachelors/Family,Immediately,1000.0,super-area,2.0,2.0,,38
3.0,"Mallampet, Outer Ring Road",72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1330.0,super-area,2.0,5.0,,38
2.0,"Kokapet, Outer Ring Road",72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1325.0,carpet-area,7.0,14.0,East,38
4.0,Hyderabad,72000,Semi-Furnished,4.0,Bachelors/Family,Immediately,2500.0,super-area,4.0,4.0,,38
3.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1725.0,carpet-area,20.0,30.0,,38
2.0,Nallagandla Tellapur Road,72000,Semi-Furnished,2.0,Bachelors,Immediately,1340.0,super-area,11.0,24.0,West,38
3.0,Kondapur,72000,Semi-Furnished,2.0,Bachelors,Immediately,1050.0,carpet-area,2.0,6.0,East,38
3.0,Kompally,72000,Unfurnished,3.0,Family,Immediately,1150.0,carpet-area,4.0,9.0,West,38
,Kondapur,72000,,,Bachelors/Family,Immediately,,,,,,38
3.0,Nagole,72000,Semi-Furnished,3.0,Bachelors/Family,From Apr '26,1500.0,super-area,4.0,5.0,North - East,38
3.0,Kondapur,72000,Furnished,3.0,Bachelors/Family,Immediately,1900.0,carpet-area,5.0,5.0,East,38
2.0,Kompally,72000,Furnished,2.0,Bachelors,From Mar '26,900.0,carpet-area,4.0,5.0,West,38
3.0,Gachibowli,72000,Furnished,3.0,Family,Immediately,3175.0,super-area,13.0,16.0,East,38
1.0,Siddiq Nagar Hitech City,72000,Semi-Furnished,1.0,Bachelors/Family,Immediately,500.0,super-area,5.0,6.0,,39
1.0,Gachibowli,72000,Furnished,1.0,Bachelors/Family,Immediately,710.0,super-area,4.0,26.0,,39
2.0,Old Bowenpally,72000,Unfurnished,2.0,Bachelors,Immediately,900.0,carpet-area,0.0,3.0,East,39
3.0,Raghavendra Colony Kondapur,72000,Semi-Furnished,3.0,Bachelors,Immediately,1500.0,carpet-area,2.0,5.0,West,39
2.0,Bachupally,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1150.0,carpet-area,2.0,5.0,,39
1.0,Prem Nagar Hafeezpet,72000,Semi-Furnished,1.0,Bachelors/Family,Immediately,470.0,carpet-area,3.0,5.0,East,39
3.0,Kondapur,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1650.0,carpet-area,15.0,22.0,,39
2.0,"Pocharam, NH 2 2",72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,780.0,super-area,3.0,10.0,,39
3.0,Humayun Nagar,72000,Unfurnished,2.0,Bachelors/Family,Immediately,900.0,super-area,2.0,3.0,,39
3.0,Raghavendra Colony Kondapur,72000,Semi-Furnished,3.0,Bachelors,Immediately,1890.0,carpet-area,36.0,39.0,,39
2.0,Hyderabad,72000,Unfurnished,2.0,Bachelors/Family,Immediately,850.0,super-area,2.0,4.0,,39
3.0,Journalists Colony Phase 3,72000,Semi-Furnished,3.0,Bachelors,Immediately,1538.0,super-area,4.0,4.0,South - East,39
2.0,Sainikpuri,72000,Unfurnished,2.0,Family,Immediately,1500.0,carpet-area,3.0,9.0,North - East,39
3.0,Phase 5th KPHB,72000,Semi-Furnished,3.0,Family,Immediately,2500.0,carpet-area,10.0,11.0,East,39
3.0,Block C Sri Ramnagar,72000,Semi-Furnished,3.0,Family,Immediately,1890.0,carpet-area,36.0,39.0,East,39
3.0,Kondapur,72000,Furnished,3.0,Bachelors,From Apr '26,2200.0,carpet-area,1.0,5.0,East,39
3.0,"Miyapur, NH 9",72000,Furnished,3.0,Bachelors/Family,Immediately,1500.0,super-area,7.0,11.0,,39
1.0,Madhapur,72000,Furnished,1.0,Bachelors,Immediately,500.0,carpet-area,3.0,15.0,North,39
3.0,Humayun Nagar,72000,Unfurnished,2.0,Bachelors/Family,Immediately,900.0,super-area,2.0,3.0,,39
2.0,Bachupally,72000,Furnished,2.0,Bachelors,Immediately,1135.0,super-area,5.0,5.0,North - West,39
3.0,Phase 2 HITEC City,72000,Furnished,3.0,Bachelors/Family,Immediately,1460.0,carpet-area,9.0,14.0,East,39
3.0,Masjid Banda,72000,Semi-Furnished,3.0,Family,Immediately,1500.0,carpet-area,31.0,39.0,South,39
2.0,Kowkoor,72000,Unfurnished,2.0,Bachelors,Immediately,1350.0,carpet-area,0.0,3.0,East,39
2.0,"Sun City, Bandlaguda, Chevella Road",72000,Unfurnished,2.0,Bachelors/Family,Immediately,900.0,super-area,2.0,2.0,,39
,Kothapet,72000,Semi-Furnished,1.0,Bachelors/Family,Immediately,350.0,carpet-area,2.0,2.0,,39
3.0,Nalagandla,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1495.0,super-area,2.0,25.0,West,39
3.0,Kompally,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1723.0,super-area,2.0,5.0,,39
2.0,Hyderabad,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1150.0,super-area,4.0,5.0,,39
4.0,Kothaguda,72000,Furnished,4.0,Bachelors,Immediately,1550.0,carpet-area,3.0,4.0,North - East,39
3.0,Miyapur Main Road,72000,Semi-Furnished,3.0,Bachelors,Immediately,1750.0,carpet-area,1.0,5.0,East,39
2.0,Srinagar Colony Malakpet Extension,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1550.0,super-area,3.0,4.0,,40
2.0,Hyderabad,72000,Unfurnished,1.0,Bachelors/Family,Immediately,1000.0,carpet-area,1.0,3.0,,40
2.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,2.0,Bachelors,Immediately,950.0,carpet-area,26.0,30.0,East,40
1.0,Raghavendra Colony Kondapur,72000,Furnished,1.0,Bachelors/Family,Immediately,790.0,carpet-area,4.0,6.0,East,40
3.0,Puppalguda,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1200.0,carpet-area,25.0,32.0,North,40
4.0,Gachibowli,72000,Semi-Furnished,4.0,Family,Immediately,2560.0,super-area,12.0,14.0,East,40
1.0,A S Rao Nagar,72000,Unfurnished,2.0,Bachelors/Family,Immediately,800.0,super-area,0.0,4.0,,40
3.0,Gachibowli,72000,Furnished,3.0,Bachelors,Immediately,1838.0,super-area,5.0,35.0,East,40
2.0,Kondapur,72000,Furnished,2.0,Bachelors/Family,Immediately,1350.0,carpet-area,3.0,7.0,East,40
3.0,Kondapur,72000,Furnished,2.0,Bachelors/Family,Immediately,1500.0,super-area,2.0,5.0,,40
3.0,Ahmedguda,72000,Unfurnished,2.0,Bachelors/Family,Immediately,1088.0,carpet-area,0.0,6.0,West,40
3.0,Beeramguda Ramachandrapuram,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1550.0,super-area,5.0,5.0,,40
2.0,"Malakpet, NH 9",72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,800.0,carpet-area,0.0,3.0,,40
3.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,3.0,Family,Immediately,1850.0,carpet-area,38.0,39.0,East,40
3.0,Yapral,72000,Unfurnished,3.0,Bachelors,Immediately,2420.0,super-area,10.0,10.0,East,40
2.0,Gaganpahad,72000,Unfurnished,2.0,Bachelors/Family,Immediately,1150.0,super-area,2.0,2.0,East,40
3.0,"Kukatpally, NH 9",72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1600.0,super-area,1.0,5.0,,40
2.0,Hyderabad,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1250.0,super-area,1.0,5.0,,40
5.0,"Tellapur, Outer Ring Road",72000,Unfurnished,4.0,Bachelors/Family,Immediately,4320.0,super-area,3.0,3.0,,40
1.0,"Mallampet, Outer Ring Road",72000,Unfurnished,2.0,Family,Immediately,1090.0,carpet-area,2.0,5.0,East,40
3.0,"Kokapet, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors,Immediately,1600.0,carpet-area,32.0,35.0,West,40
,Kompally,72000,Furnished,1.0,Bachelors/Family,Immediately,200.0,carpet-area,3.0,3.0,,40
3.0,"Tellapur, Outer Ring Road",72000,Semi-Furnished,2.0,Bachelors,Immediately,1505.0,super-area,19.0,29.0,East,40
3.0,"Narsingi, Outer Ring Road",72000,Furnished,3.0,Bachelors/Family,Immediately,2100.0,super-area,21.0,32.0,,40
3.0,Moti Nagar Erragadda,72000,Unfurnished,3.0,Bachelors,Immediately,1793.0,carpet-area,4.0,16.0,East,40
1.0,Anjaiah Nagar Gachibowli,72000,Semi-Furnished,1.0,Bachelors,Immediately,600.0,carpet-area,3.0,5.0,East,40
2.0,"Tellapur, Outer Ring Road",72000,Semi-Furnished,2.0,Bachelors,Immediately,1253.0,super-area,15.0,29.0,East,40
3.0,Kondapur,72000,Furnished,4.0,Bachelors,Immediately,2500.0,carpet-area,4.0,4.0,East,40
2.0,Hyderabad,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1100.0,carpet-area,4.0,4.0,,40
3.0,Gachibowli,72000,Furnished,3.0,Bachelors,Immediately,2615.0,super-area,17.0,32.0,West,40
3.0,Hyderabad,72000,Furnished,3.0,Bachelors/Family,Immediately,2350.0,carpet-area,7.0,35.0,,41
3.0,"Banjara Hills, NH 9",72000,Furnished,4.0,Family,Immediately,3890.0,super-area,4.0,5.0,North,41
3.0,Kompally,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,2225.0,super-area,5.0,10.0,,41
3.0,"Mallampet, Outer Ring Road",72000,Unfurnished,2.0,Bachelors,Immediately,1126.0,carpet-area,2.0,5.0,West,41
,"Hafeezpet, NH 9",72000,Unfurnished,1.0,Bachelors,Immediately,12000.0,carpet-area,6.0,6.0,North,41
3.0,"Manchirevula, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1800.0,carpet-area,2.0,6.0,,41
3.0,Hyderabad,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1950.0,carpet-area,8.0,10.0,East,41
2.0,Jayabheri Enclave,72000,Unfurnished,2.0,Family,From Apr '26,1100.0,carpet-area,4.0,5.0,North,41
1.0,Hyderabad,72000,Furnished,1.0,Bachelors,Immediately,700.0,carpet-area,1.0,2.0,North - West,41
3.0,Hitech City,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1550.0,super-area,27.0,31.0,,41
3.0,Silpa Gram Craft Village,72000,Semi-Furnished,4.0,Bachelors/Family,Immediately,3430.0,super-area,0.0,35.0,,41
3.0,"Kukatpally, NH 9",72000,Furnished,3.0,Bachelors/Family,Immediately,1800.0,super-area,4.0,5.0,,41
2.0,"Pragathi Nagar, Kukatpally",72000,Semi-Furnished,2.0,Bachelors/Family,From Apr '26,1075.0,carpet-area,2.0,5.0,,41
3.0,Gangaram Chanda Nagar,72000,Semi-Furnished,2.0,Family,Immediately,1400.0,carpet-area,3.0,12.0,East,41
2.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,2.0,Bachelors,Immediately,1370.0,super-area,1.0,40.0,West,41
2.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,2.0,Bachelors,Immediately,1370.0,super-area,19.0,39.0,East,41
3.0,Kondapur,72000,Furnished,3.0,Bachelors/Family,Immediately,1710.0,super-area,9.0,16.0,,41
2.0,Hitech City,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1350.0,super-area,5.0,14.0,,41
2.0,Chanda Nagar,72000,Semi-Furnished,2.0,Bachelors,Immediately,750.0,carpet-area,2.0,3.0,East,41
3.0,Ameenpur,72000,Semi-Furnished,3.0,Bachelors,Immediately,1760.0,carpet-area,1.0,5.0,East,41
3.0,"Kokapet, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors,Immediately,1796.0,super-area,14.0,35.0,East,41
3.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors,Immediately,1715.0,super-area,18.0,39.0,East,41
3.0,Puppalguda,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,2300.0,carpet-area,9.0,15.0,West,41
1.0,Kondapur,72000,Furnished,1.0,Bachelors/Family,Immediately,580.0,carpet-area,3.0,5.0,North,41
4.0,Hitech City,72000,Semi-Furnished,4.0,Bachelors,Immediately,3430.0,super-area,19.0,35.0,West,41
3.0,"Kokapet, Outer Ring Road",72000,Semi-Furnished,3.0,Family,Immediately,1700.0,carpet-area,7.0,34.0,East,41
3.0,Gachibowli,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1560.0,carpet-area,8.0,29.0,West,41
2.0,"Hafeezpet, NH 9",72000,Furnished,2.0,Bachelors,Immediately,1250.0,carpet-area,2.0,5.0,East,41
4.0,Manikonda Jagir,72000,Furnished,5.0,Bachelors/Family,Immediately,3900.0,carpet-area,12.0,32.0,East,41
3.0,Hitech City,72000,Semi-Furnished,3.0,Bachelors,Immediately,2051.0,super-area,14.0,35.0,East,41
2.0,Hastinapuri Colony,72000,Furnished,2.0,Bachelors/Family,Immediately,770.0,carpet-area,5.0,5.0,East,42
3.0,Manikonda Road,72000,Furnished,3.0,Bachelors/Family,Immediately,1750.0,carpet-area,22.0,27.0,East,42
3.0,Hyderabad,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1400.0,super-area,4.0,5.0,North - East,42
2.0,Kanajiguda,72000,Unfurnished,2.0,Bachelors/Family,Immediately,800.0,super-area,2.0,3.0,,42
3.0,Hitech City,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1460.0,carpet-area,3.0,14.0,South,42
4.0,Manikonda Jagir,72000,Furnished,5.0,Family,Immediately,4200.0,carpet-area,18.0,28.0,East,42
3.0,"Ghatkesar, NH 2 2",72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1475.0,super-area,4.0,10.0,West,42
2.0,Balkampet,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1200.0,carpet-area,3.0,5.0,,42
1.0,Gachibowli,72000,Furnished,1.0,Bachelors/Family,Immediately,600.0,carpet-area,3.0,7.0,North - East,42
3.0,Manikonda Jagir,72000,Semi-Furnished,3.0,Bachelors,Immediately,2500.0,carpet-area,12.0,14.0,,42
3.0,"Ghatkesar, NH 2 2",72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1650.0,super-area,1.0,5.0,,42
1.0,Kondapur,72000,Furnished,1.0,Bachelors/Family,Immediately,750.0,carpet-area,4.0,6.0,East,42
3.0,Kondapur,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,2060.0,super-area,7.0,18.0,,42
1.0,Kondapur,72000,Furnished,1.0,Bachelors/Family,Immediately,740.0,carpet-area,4.0,6.0,East,42
1.0,Kondapur,72000,Furnished,1.0,Bachelors/Family,Immediately,730.0,carpet-area,4.0,6.0,East,42
3.0,"Tellapur, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors,Immediately,1825.0,super-area,4.0,9.0,East,42
3.0,Gachibowli,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,2160.0,super-area,10.0,18.0,East,42
3.0,Dulapally,72000,Semi-Furnished,3.0,Family,Immediately,1650.0,carpet-area,2.0,5.0,North - East,42
3.0,Nalagandla,72000,Furnished,3.0,Bachelors,From Apr '26,1960.0,super-area,13.0,24.0,East,42
2.0,"Tellapur, Outer Ring Road",72000,Semi-Furnished,2.0,Bachelors,Immediately,1261.0,super-area,5.0,9.0,East,42
3.0,"Banjara Hills, NH 9",72000,Furnished,3.0,Bachelors/Family,Immediately,2200.0,carpet-area,4.0,11.0,North - East,42
3.0,"Narsingi, Outer Ring Road",72000,Unfurnished,3.0,Bachelors/Family,Immediately,2000.0,carpet-area,34.0,34.0,,42
3.0,Kakatiya Hills Kavuri Hills,72000,Furnished,3.0,Family,Immediately,1600.0,carpet-area,5.0,5.0,East,42
1.0,Kondapur,72000,Furnished,1.0,Bachelors/Family,Immediately,720.0,carpet-area,4.0,6.0,East,42
2.0,Tarnaka,72000,Furnished,2.0,Family,Immediately,800.0,super-area,2.0,3.0,South,42
3.0,Kondapur,72000,Furnished,2.0,Bachelors,From Apr '26,1300.0,carpet-area,1.0,19.0,West,42
3.0,Kondapur,72000,Unfurnished,3.0,Bachelors,Immediately,2350.0,super-area,8.0,20.0,West,42
3.0,Nanakaramguda,72000,Unfurnished,3.0,Bachelors,Immediately,2780.0,carpet-area,20.0,28.0,East,42
3.0,"Moosapet, NH 9",72000,Furnished,3.0,Bachelors/Family,Immediately,1750.0,super-area,3.0,30.0,,42
2.0,Lanco Hills Road,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,960.0,carpet-area,1.0,4.0,East,42
3.0,"Kukatpally, NH 9",72000,,3.0,Bachelors/Family,Immediately,1620.0,super-area,4.0,11.0,,43
2.0,"Abhudaya Nagar Colony, Bandlaguda",72000,Unfurnished,2.0,Bachelors/Family,Immediately,1200.0,super-area,1.0,4.0,East,43
3.0,"Lakdikapul, NH 9",72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,2323.0,super-area,2.0,6.0,,43
3.0,Hitech City,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1652.0,super-area,6.0,17.0,,43
2.0,Hyderabad,72000,Unfurnished,2.0,Bachelors,Immediately,1100.0,carpet-area,1.0,3.0,West,43
3.0,Nalagandla,72000,Unfurnished,3.0,Bachelors/Family,Immediately,2290.0,carpet-area,5.0,5.0,,43
3.0,"Miyapur, NH 9",72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1500.0,super-area,5.0,9.0,,43
3.0,Gachibowli,72000,Furnished,3.0,Bachelors,Immediately,2000.0,carpet-area,3.0,9.0,West,43
3.0,Whitefields,72000,Semi-Furnished,2.0,Bachelors,From Mar '26,1460.0,super-area,0.0,7.0,West,43
3.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors,Immediately,1530.0,carpet-area,16.0,30.0,East,43
4.0,Kondapur,72000,Semi-Furnished,4.0,Bachelors,Immediately,5999.0,super-area,6.0,12.0,West,43
2.0,Hyderabad,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1200.0,super-area,3.0,4.0,,43
2.0,"Pragathi Nagar, Kukatpally",72000,Furnished,2.0,Bachelors/Family,Immediately,1040.0,super-area,3.0,4.0,,43
3.0,Puppalguda,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1795.0,super-area,9.0,14.0,,43
3.0,Hyderabad,72000,Furnished,1.0,Bachelors/Family,Immediately,1450.0,super-area,4.0,8.0,,43
4.0,Gachibowli,72000,Semi-Furnished,5.0,Bachelors/Family,Immediately,3200.0,super-area,9.0,9.0,North - East,43
3.0,"Kokapet, Outer Ring Road",72000,Semi-Furnished,3.0,Family,Immediately,1438.0,carpet-area,6.0,35.0,East,43
2.0,Madhapur,72000,Furnished,2.0,Bachelors,Immediately,1200.0,super-area,4.0,6.0,East,43
3.0,Shivrampalli Village,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1100.0,carpet-area,9.0,10.0,West,43
2.0,Gachibowli,72000,Furnished,2.0,Bachelors/Family,Immediately,1492.0,super-area,23.0,34.0,West,43
3.0,"Nandagiri Hills, Jubilee Hills",72000,Semi-Furnished,4.0,Bachelors,From Apr '26,2000.0,carpet-area,4.0,4.0,North - East,43
2.0,Snehapuri Colony Tarnaka,72000,Semi-Furnished,2.0,Family,Immediately,950.0,carpet-area,0.0,3.0,North,43
3.0,Manikonda Jagir,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1400.0,carpet-area,2.0,7.0,East,43
1.0,"Habsiguda, NH 2 2",72000,Semi-Furnished,1.0,Bachelors/Family,Immediately,600.0,super-area,2.0,4.0,,43
2.0,Kondapur,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1297.0,super-area,0.0,15.0,West,43
2.0,Ameerpet,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,950.0,super-area,2.0,5.0,West,43
3.0,Kondapur,72000,Furnished,3.0,Bachelors/Family,Immediately,1850.0,super-area,3.0,4.0,,43
3.0,Nalagandla,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1495.0,super-area,13.0,26.0,,43
2.0,"Barkatpura, Kachiguda, NH 2 2",72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1000.0,carpet-area,2.0,4.0,,43
1.0,Gachibowli,72000,Furnished,1.0,Bachelors,Immediately,650.0,carpet-area,4.0,20.0,North,43
2.0,"Banjara Hills, NH 9",72000,Unfurnished,2.0,Bachelors/Family,Immediately,,super-area,3.0,4.0,,44
2.0,Neknampur,72000,Furnished,2.0,Bachelors,From Apr '26,1050.0,super-area,2.0,4.0,West,44
3.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors,Immediately,1715.0,super-area,7.0,39.0,East,44
4.0,Gachibowli,72000,Semi-Furnished,4.0,Bachelors/Family,Immediately,2728.0,carpet-area,27.0,30.0,,44
3.0,Shaikpet,72000,Furnished,3.0,Bachelors/Family,Immediately,2150.0,super-area,12.0,15.0,,44
3.0,Kompally,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1440.0,super-area,4.0,5.0,,44
3.0,AC Guards,72000,Unfurnished,2.0,Bachelors/Family,Immediately,1500.0,carpet-area,3.0,5.0,West,44
2.0,Phase 3 KPHB,72000,Semi-Furnished,2.0,Bachelors/Family,From Apr '26,1199.0,super-area,17.0,24.0,,44
3.0,Nallagandla Tellapur Road,72000,Semi-Furnished,2.0,Bachelors,Immediately,1560.0,carpet-area,18.0,26.0,West,44
3.0,Shaikpet,72000,Semi-Furnished,3.0,Bachelors,Immediately,2876.0,super-area,10.0,30.0,East,44
3.0,"Alkapur Township, Manikonda, Outer Ring Road",72000,Unfurnished,3.0,Bachelors/Family,Immediately,1600.0,carpet-area,2.0,3.0,East,44
3.0,Kondapur,72000,Furnished,3.0,Bachelors,Immediately,1900.0,carpet-area,0.0,19.0,West,44
2.0,Kondapur,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1300.0,carpet-area,3.0,4.0,East,44
3.0,"Kokapet, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors,Immediately,1874.0,super-area,1.0,36.0,East,44
2.0,Hyderabad,72000,Unfurnished,3.0,Bachelors/Family,Immediately,900.0,carpet-area,2.0,5.0,,44
2.0,Khairtabad,72000,Furnished,2.0,Bachelors/Family,Immediately,1200.0,super-area,1.0,6.0,,44
3.0,Gachibowli,72000,Unfurnished,3.0,Bachelors/Family,Immediately,2360.0,super-area,9.0,14.0,,44
3.0,Manikonda Jagir,72000,Semi-Furnished,3.0,Bachelors,Immediately,2500.0,carpet-area,4.0,6.0,East,44
3.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors,Immediately,2020.0,super-area,16.0,39.0,North,44
2.0,A S Rao Nagar,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,850.0,super-area,1.0,3.0,,44
3.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors,Immediately,1715.0,super-area,16.0,39.0,East,44
1.0,Suraram,72000,Unfurnished,1.0,Bachelors/Family,Immediately,600.0,super-area,2.0,4.0,,44
4.0,"Alkapur Township, Manikonda, Outer Ring Road",72000,Furnished,3.0,Bachelors/Family,Immediately,28000.0,carpet-area,2.0,5.0,West,44
3.0,"Habsiguda, NH 2 2",72000,Furnished,3.0,Bachelors/Family,Immediately,1800.0,super-area,2.0,4.0,,44
3.0,Nizampet,72000,Furnished,2.0,Bachelors/Family,Immediately,1500.0,carpet-area,4.0,4.0,North - East,44
3.0,Anjaiah Nagar Gachibowli,72000,Semi-Furnished,4.0,Bachelors/Family,Immediately,2650.0,carpet-area,8.0,14.0,East,44
2.0,Hyderabad,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1265.0,super-area,8.0,10.0,,44
2.0,Sangareddy,72000,Unfurnished,2.0,Bachelors/Family,Immediately,1000.0,carpet-area,1.0,3.0,North - West,44
3.0,Anjaiah Nagar Gachibowli,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1660.0,carpet-area,2.0,14.0,North,44
2.0,Shiva Nagar Allwyn Colony,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,144.0,carpet-area,1.0,3.0,,44
2.0,Ramakrishnapuram Tirumalagiri,72000,Semi-Furnished,2.0,Family,Immediately,1159.0,super-area,0.0,4.0,West,45
2.0,Himayatnagar,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1150.0,super-area,3.0,4.0,,45
